,well,strain,sal,las,iptg,chlor,cole1,rep,plate,channel,measurement
8901,F5,1x diff 2x bxb1,15,0.01,10,-,carb,6,2,OD700,1.3125
8905,F5,1x diff 2x bxb1,15,0.01,10,-,carb,6,3,OD700,1.3384999999999998
8909,F5,1x diff 2x bxb1,15,0.01,10,-,carb,6,4,OD700,1.2999999999999998
8913,F5,1x diff 2x bxb1,15,0.01,10,-,carb,6,5,OD700,1.3330000000000002
8917,F5,1x diff 2x bxb1,15,0.01,10,-,carb,6,6,OD700,1.3085
8921,F5,1x diff 2x bxb1,15,0.01,10,-,carb,6,7,OD700,1.3165
8925,F5,1x diff 2x bxb1,15,0.01,10,-,carb,6,8,OD700,1.3475000000000001
8929,F5,1x diff 2x bxb1,15,0.01,10,-,carb,6,9,OD700,1.432
8933,F5,1x diff 2x bxb1,15,0.01,10,-,carb,6,10,OD700,1.4285
8937,F5,1x diff 2x bxb1,15,0.01,10,-,carb,6,11,OD700,1.4264999999999999
8941,F5,1x diff 2x bxb1,15,0.01,10,-,carb,6,12,OD700,1.395
8945,F5,1x diff 2x bxb1,15,0.01,10,-,carb,6,13,OD700,1.408
8949,F5,1x diff 2x bxb1,15,0.01,10,-,carb,6,14,OD700,1.4605000000000001
8953,F5,1x diff 2x bxb1,15,0.01,10,-,carb,6,15,OD700,1.4415
8957,F5,1x diff 2x bxb1,15,0.01,10,-,carb,6,16,OD700,1.4535
8961,F6,1x diff 2x bxb1,15,0.01,10,-,kan,6,1,OD700,1.2965
8965,F6,1x diff 2x bxb1,15,0.01,10,-,kan,6,2,OD700,1.3125
8969,F6,1x diff 2x bxb1,15,0.01,10,-,kan,6,3,OD700,1.1755
8973,F6,1x diff 2x bxb1,15,0.01,10,-,kan,6,4,OD700,1.2894999999999999
8977,F6,1x diff 2x bxb1,15,0.01,10,-,kan,6,5,OD700,1.3125
8981,F6,1x diff 2x bxb1,15,0.01,10,-,kan,6,6,OD700,1.2905
8985,F6,1x diff 2x bxb1,15,0.01,10,-,kan,6,7,OD700,1.2850000000000001
8989,F6,1x diff 2x bxb1,15,0.01,10,-,kan,6,8,OD700,1.3210000000000002
8993,F6,1x diff 2x bxb1,15,0.01,10,-,kan,6,9,OD700,1.4115000000000002
8997,F6,1x diff 2x bxb1,15,0.01,10,-,kan,6,10,OD700,1.375
9001,F6,1x diff 2x bxb1,15,0.01,10,-,kan,6,11,OD700,1.3544999999999998
9005,F6,1x diff 2x bxb1,15,0.01,10,-,kan,6,12,OD700,1.0545
9009,F6,1x diff 2x bxb1,15,0.01,10,-,kan,6,13,OD700,1.27
9013,F6,1x diff 2x bxb1,15,0.01,10,-,kan,6,14,OD700,1.384
9017,F6,1x diff 2x bxb1,15,0.01,10,-,kan,6,15,OD700,1.4044999999999999
9021,F6,1x diff 2x bxb1,15,0.01,10,-,kan,6,16,OD700,1.436
9025,F7,1x diff 2x bxb1,15,0.01,50,-,carb,6,1,OD700,1.3170000000000002
9029,F7,1x diff 2x bxb1,15,0.01,50,-,carb,6,2,OD700,1.3045
9033,F7,1x diff 2x bxb1,15,0.01,50,-,carb,6,3,OD700,1.343
9037,F7,1x diff 2x bxb1,15,0.01,50,-,carb,6,4,OD700,1.3495
9041,F7,1x diff 2x bxb1,15,0.01,50,-,carb,6,5,OD700,1.3485
9045,F7,1x diff 2x bxb1,15,0.01,50,-,carb,6,6,OD700,1.3860000000000001
9049,F7,1x diff 2x bxb1,15,0.01,50,-,carb,6,7,OD700,1.3445
9053,F7,1x diff 2x bxb1,15,0.01,50,-,carb,6,8,OD700,1.3675000000000002
9057,F7,1x diff 2x bxb1,15,0.01,50,-,carb,6,9,OD700,1.4445000000000001
9061,F7,1x diff 2x bxb1,15,0.01,50,-,carb,6,10,OD700,1.4500000000000002
9065,F7,1x diff 2x bxb1,15,0.01,50,-,carb,6,11,OD700,1.461
9069,F7,1x diff 2x bxb1,15,0.01,50,-,carb,6,12,OD700,1.4655
9073,F7,1x diff 2x bxb1,15,0.01,50,-,carb,6,13,OD700,1.4805000000000001
9077,F7,1x diff 2x bxb1,15,0.01,50,-,carb,6,14,OD700,1.489
9081,F7,1x diff 2x bxb1,15,0.01,50,-,carb,6,15,OD700,1.3599999999999999
9085,F7,1x diff 2x bxb1,15,0.01,50,-,carb,6,16,OD700,1.471
9089,F8,1x diff 2x bxb1,15,0.01,50,-,kan,6,1,OD700,1.3115
9093,F8,1x diff 2x bxb1,15,0.01,50,-,kan,6,2,OD700,1.311
9097,F8,1x diff 2x bxb1,15,0.01,50,-,kan,6,3,OD700,1.1204999999999998
9101,F8,1x diff 2x bxb1,15,0.01,50,-,kan,6,4,OD700,1.3065
9105,F8,1x diff 2x bxb1,15,0.01,50,-,kan,6,5,OD700,1.3125
9109,F8,1x diff 2x bxb1,15,0.01,50,-,kan,6,6,OD700,1.2915
9113,F8,1x diff 2x bxb1,15,0.01,50,-,kan,6,7,OD700,1.2515
9117,F8,1x diff 2x bxb1,15,0.01,50,-,kan,6,8,OD700,1.318
9121,F8,1x diff 2x bxb1,15,0.01,50,-,kan,6,9,OD700,1.387
9125,F8,1x diff 2x bxb1,15,0.01,50,-,kan,6,10,OD700,1.384
9129,F8,1x diff 2x bxb1,15,0.01,50,-,kan,6,11,OD700,1.342
9133,F8,1x diff 2x bxb1,15,0.01,50,-,kan,6,12,OD700,1.1115
9137,F8,1x diff 2x bxb1,15,0.01,50,-,kan,6,13,OD700,1.3425
9141,F8,1x diff 2x bxb1,15,0.01,50,-,kan,6,14,OD700,1.381
9145,F8,1x diff 2x bxb1,15,0.01,50,-,kan,6,15,OD700,1.3820000000000001
9149,F8,1x diff 2x bxb1,15,0.01,50,-,kan,6,16,OD700,1.4465000000000001
9153,F9,1x diff 2x bxb1,20,0.01,10,-,carb,6,1,OD700,1.3399999999999999
9157,F9,1x diff 2x bxb1,20,0.01,10,-,carb,6,2,OD700,1.2469999999999999
9161,F9,1x diff 2x bxb1,20,0.01,10,-,carb,6,3,OD700,1.251
9165,F9,1x diff 2x bxb1,20,0.01,10,-,carb,6,4,OD700,1.225
9169,F9,1x diff 2x bxb1,20,0.01,10,-,carb,6,5,OD700,1.2445
9173,F9,1x diff 2x bxb1,20,0.01,10,-,carb,6,6,OD700,1.263
9177,F9,1x diff 2x bxb1,20,0.01,10,-,carb,6,7,OD700,1.2915
9181,F9,1x diff 2x bxb1,20,0.01,10,-,carb,6,8,OD700,1.2930000000000001
9185,F9,1x diff 2x bxb1,20,0.01,10,-,carb,6,9,OD700,1.434
9189,F9,1x diff 2x bxb1,20,0.01,10,-,carb,6,10,OD700,1.469
9193,F9,1x diff 2x bxb1,20,0.01,10,-,carb,6,11,OD700,1.4505000000000001
9197,F9,1x diff 2x bxb1,20,0.01,10,-,carb,6,12,OD700,1.4725000000000001
9201,F9,1x diff 2x bxb1,20,0.01,10,-,carb,6,13,OD700,1.471
9205,F9,1x diff 2x bxb1,20,0.01,10,-,carb,6,14,OD700,1.489
9209,F9,1x diff 2x bxb1,20,0.01,10,-,carb,6,15,OD700,1.4535
9213,F9,1x diff 2x bxb1,20,0.01,10,-,carb,6,16,OD700,1.489
9217,G1,1x diff 2x bxb1,10,0.01,10,-,carb,7,1,OD700,1.3745
9221,G1,1x diff 2x bxb1,10,0.01,10,-,carb,7,2,OD700,1.3559999999999999
9225,G1,1x diff 2x bxb1,10,0.01,10,-,carb,7,3,OD700,1.4065
9229,G1,1x diff 2x bxb1,10,0.01,10,-,carb,7,4,OD700,1.4089999999999998
9233,G1,1x diff 2x bxb1,10,0.01,10,-,carb,7,5,OD700,1.3904999999999998
9237,G1,1x diff 2x bxb1,10,0.01,10,-,carb,7,6,OD700,1.387
9241,G1,1x diff 2x bxb1,10,0.01,10,-,carb,7,7,OD700,1.3889999999999998
9245,G1,1x diff 2x bxb1,10,0.01,10,-,carb,7,8,OD700,1.406
9249,G1,1x diff 2x bxb1,10,0.01,10,-,carb,7,9,OD700,1.479
9253,G1,1x diff 2x bxb1,10,0.01,10,-,carb,7,10,OD700,1.4845
9257,G1,1x diff 2x bxb1,10,0.01,10,-,carb,7,11,OD700,1.4695
9261,G1,1x diff 2x bxb1,10,0.01,10,-,carb,7,12,OD700,1.4885000000000002
9265,G1,1x diff 2x bxb1,10,0.01,10,-,carb,7,13,OD700,1.4745
9269,G1,1x diff 2x bxb1,10,0.01,10,-,carb,7,14,OD700,1.4900000000000002
9273,G1,1x diff 2x bxb1,10,0.01,10,-,carb,7,15,OD700,1.4675
9277,G1,1x diff 2x bxb1,10,0.01,10,-,carb,7,16,OD700,1.4745
9281,G10,1x diff 2x bxb1,20,0.01,10,-,kan,7,1,OD700,1.264
9285,G10,1x diff 2x bxb1,20,0.01,10,-,kan,7,2,OD700,1.2115
9289,G10,1x diff 2x bxb1,20,0.01,10,-,kan,7,3,OD700,1.101
9293,G10,1x diff 2x bxb1,20,0.01,10,-,kan,7,4,OD700,1.198
9297,G10,1x diff 2x bxb1,20,0.01,10,-,kan,7,5,OD700,1.2225000000000001
9301,G10,1x diff 2x bxb1,20,0.01,10,-,kan,7,6,OD700,1.222
9305,G10,1x diff 2x bxb1,20,0.01,10,-,kan,7,7,OD700,1.225
9309,G10,1x diff 2x bxb1,20,0.01,10,-,kan,7,8,OD700,1.3144999999999998
9313,G10,1x diff 2x bxb1,20,0.01,10,-,kan,7,9,OD700,1.443
9317,G10,1x diff 2x bxb1,20,0.01,10,-,kan,7,10,OD700,1.444
9321,G10,1x diff 2x bxb1,20,0.01,10,-,kan,7,11,OD700,1.4575
9325,G10,1x diff 2x bxb1,20,0.01,10,-,kan,7,12,OD700,1.291
9329,G10,1x diff 2x bxb1,20,0.01,10,-,kan,7,13,OD700,1.417
9333,G10,1x diff 2x bxb1,20,0.01,10,-,kan,7,14,OD700,1.4555
9337,G10,1x diff 2x bxb1,20,0.01,10,-,kan,7,15,OD700,1.4275
9341,G10,1x diff 2x bxb1,20,0.01,10,-,kan,7,16,OD700,1.476
9345,G11,1x diff 2x bxb1,20,0.01,50,-,carb,7,1,OD700,1.2875
9349,G11,1x diff 2x bxb1,20,0.01,50,-,carb,7,2,OD700,1.2215
9353,G11,1x diff 2x bxb1,20,0.01,50,-,carb,7,3,OD700,1.2469999999999999
9357,G11,1x diff 2x bxb1,20,0.01,50,-,carb,7,4,OD700,1.2555
9361,G11,1x diff 2x bxb1,20,0.01,50,-,carb,7,5,OD700,1.3035
9365,G11,1x diff 2x bxb1,20,0.01,50,-,carb,7,6,OD700,1.3704999999999998
9369,G11,1x diff 2x bxb1,20,0.01,50,-,carb,7,7,OD700,1.3815
9373,G11,1x diff 2x bxb1,20,0.01,50,-,carb,7,8,OD700,1.397
9377,G11,1x diff 2x bxb1,20,0.01,50,-,carb,7,9,OD700,1.3504999999999998
9381,G11,1x diff 2x bxb1,20,0.01,50,-,carb,7,10,OD700,1.4939999999999998
9385,G11,1x diff 2x bxb1,20,0.01,50,-,carb,7,11,OD700,1.4505000000000001
9389,G11,1x diff 2x bxb1,20,0.01,50,-,carb,7,12,OD700,1.4304999999999999
9393,G11,1x diff 2x bxb1,20,0.01,50,-,carb,7,13,OD700,1.43
9397,G11,1x diff 2x bxb1,20,0.01,50,-,carb,7,14,OD700,1.4915
9401,G11,1x diff 2x bxb1,20,0.01,50,-,carb,7,15,OD700,1.4155000000000002
9405,G11,1x diff 2x bxb1,20,0.01,50,-,carb,7,16,OD700,1.4505000000000001
9409,G12,1x diff 2x bxb1,20,0.01,50,-,kan,7,1,OD700,1.251
9413,G12,1x diff 2x bxb1,20,0.01,50,-,kan,7,2,OD700,1.217
9417,G12,1x diff 2x bxb1,20,0.01,50,-,kan,7,3,OD700,1.024
9421,G12,1x diff 2x bxb1,20,0.01,50,-,kan,7,4,OD700,1.1844999999999999
9425,G12,1x diff 2x bxb1,20,0.01,50,-,kan,7,5,OD700,1.228
9429,G12,1x diff 2x bxb1,20,0.01,50,-,kan,7,6,OD700,1.2345000000000002
9433,G12,1x diff 2x bxb1,20,0.01,50,-,kan,7,7,OD700,1.259
9437,G12,1x diff 2x bxb1,20,0.01,50,-,kan,7,8,OD700,1.3475000000000001
9441,G12,1x diff 2x bxb1,20,0.01,50,-,kan,7,9,OD700,1.433
9445,G12,1x diff 2x bxb1,20,0.01,50,-,kan,7,10,OD700,1.4665
9449,G12,1x diff 2x bxb1,20,0.01,50,-,kan,7,11,OD700,1.4405000000000001
9453,G12,1x diff 2x bxb1,20,0.01,50,-,kan,7,12,OD700,1.238
9457,G12,1x diff 2x bxb1,20,0.01,50,-,kan,7,13,OD700,1.3834999999999997
9461,G12,1x diff 2x bxb1,20,0.01,50,-,kan,7,14,OD700,1.4820000000000002
9465,G12,1x diff 2x bxb1,20,0.01,50,-,kan,7,15,OD700,1.4015
9469,G12,1x diff 2x bxb1,20,0.01,50,-,kan,7,16,OD700,1.4755000000000003
9473,G13,1x diff 2x bxb1,30,0.01,10,-,carb,7,1,OD700,1.3285
9477,G13,1x diff 2x bxb1,30,0.01,10,-,carb,7,2,OD700,1.253
9481,G13,1x diff 2x bxb1,30,0.01,10,-,carb,7,3,OD700,1.2595
9485,G13,1x diff 2x bxb1,30,0.01,10,-,carb,7,4,OD700,1.278
9489,G13,1x diff 2x bxb1,30,0.01,10,-,carb,7,5,OD700,1.2494999999999998
9493,G13,1x diff 2x bxb1,30,0.01,10,-,carb,7,6,OD700,1.2715
9497,G13,1x diff 2x bxb1,30,0.01,10,-,carb,7,7,OD700,1.294
9501,G13,1x diff 2x bxb1,30,0.01,10,-,carb,7,8,OD700,1.2915
9505,G13,1x diff 2x bxb1,30,0.01,10,-,carb,7,9,OD700,1.42
9509,G13,1x diff 2x bxb1,30,0.01,10,-,carb,7,10,OD700,1.464
9513,G13,1x diff 2x bxb1,30,0.01,10,-,carb,7,11,OD700,1.4585
9517,G13,1x diff 2x bxb1,30,0.01,10,-,carb,7,12,OD700,1.4625
9521,G13,1x diff 2x bxb1,30,0.01,10,-,carb,7,13,OD700,1.4794999999999998
9525,G13,1x diff 2x bxb1,30,0.01,10,-,carb,7,14,OD700,1.4915
9529,G13,1x diff 2x bxb1,30,0.01,10,-,carb,7,15,OD700,1.4634999999999998
9533,G13,1x diff 2x bxb1,30,0.01,10,-,carb,7,16,OD700,1.4660000000000002
9537,G14,1x diff 2x bxb1,30,0.01,10,-,kan,7,1,OD700,1.3255
9541,G14,1x diff 2x bxb1,30,0.01,10,-,kan,7,2,OD700,1.1615
9545,G14,1x diff 2x bxb1,30,0.01,10,-,kan,7,3,OD700,0.9285000000000001
9549,G14,1x diff 2x bxb1,30,0.01,10,-,kan,7,4,OD700,1.1615
9553,G14,1x diff 2x bxb1,30,0.01,10,-,kan,7,5,OD700,1.2015
9557,G14,1x diff 2x bxb1,30,0.01,10,-,kan,7,6,OD700,1.2355
9561,G14,1x diff 2x bxb1,30,0.01,10,-,kan,7,7,OD700,1.3075
9565,G14,1x diff 2x bxb1,30,0.01,10,-,kan,7,8,OD700,1.3655000000000002
9569,G14,1x diff 2x bxb1,30,0.01,10,-,kan,7,9,OD700,1.4260000000000002
9573,G14,1x diff 2x bxb1,30,0.01,10,-,kan,7,10,OD700,1.4940000000000002
9577,G14,1x diff 2x bxb1,30,0.01,10,-,kan,7,11,OD700,1.451
9581,G14,1x diff 2x bxb1,30,0.01,10,-,kan,7,12,OD700,1.291
9585,G14,1x diff 2x bxb1,30,0.01,10,-,kan,7,13,OD700,1.387
9589,G14,1x diff 2x bxb1,30,0.01,10,-,kan,7,14,OD700,1.4705
9593,G14,1x diff 2x bxb1,30,0.01,10,-,kan,7,15,OD700,1.4275
9597,G14,1x diff 2x bxb1,30,0.01,10,-,kan,7,16,OD700,1.4939999999999998
9601,G15,1x diff 2x bxb1,30,0.01,50,-,carb,7,1,OD700,1.268
9605,G15,1x diff 2x bxb1,30,0.01,50,-,carb,7,2,OD700,1.1335
9609,G15,1x diff 2x bxb1,30,0.01,50,-,carb,7,3,OD700,1.222
9613,G15,1x diff 2x bxb1,30,0.01,50,-,carb,7,4,OD700,1.3535
9617,G15,1x diff 2x bxb1,30,0.01,50,-,carb,7,5,OD700,1.37
9621,G15,1x diff 2x bxb1,30,0.01,50,-,carb,7,6,OD700,1.373
9625,G15,1x diff 2x bxb1,30,0.01,50,-,carb,7,7,OD700,1.3544999999999998
9629,G15,1x diff 2x bxb1,30,0.01,50,-,carb,7,8,OD700,1.389
9633,G15,1x diff 2x bxb1,30,0.01,50,-,carb,7,9,OD700,1.4689999999999999
9637,G15,1x diff 2x bxb1,30,0.01,50,-,carb,7,10,OD700,1.5180000000000002
9641,G15,1x diff 2x bxb1,30,0.01,50,-,carb,7,11,OD700,1.4705
9645,G15,1x diff 2x bxb1,30,0.01,50,-,carb,7,12,OD700,1.4889999999999999
9649,G15,1x diff 2x bxb1,30,0.01,50,-,carb,7,13,OD700,1.4665
9653,G15,1x diff 2x bxb1,30,0.01,50,-,carb,7,14,OD700,1.513
9657,G15,1x diff 2x bxb1,30,0.01,50,-,carb,7,15,OD700,1.4615
9661,G15,1x diff 2x bxb1,30,0.01,50,-,carb,7,16,OD700,1.472
9665,G16,1x diff 2x bxb1,30,0.01,50,-,kan,7,1,OD700,1.2075
9669,G16,1x diff 2x bxb1,30,0.01,50,-,kan,7,2,OD700,1.1175000000000002
9673,G16,1x diff 2x bxb1,30,0.01,50,-,kan,7,3,OD700,0.906
9677,G16,1x diff 2x bxb1,30,0.01,50,-,kan,7,4,OD700,1.208
9681,G16,1x diff 2x bxb1,30,0.01,50,-,kan,7,5,OD700,1.363
9685,G16,1x diff 2x bxb1,30,0.01,50,-,kan,7,6,OD700,1.362
9689,G16,1x diff 2x bxb1,30,0.01,50,-,kan,7,7,OD700,1.371
9693,G16,1x diff 2x bxb1,30,0.01,50,-,kan,7,8,OD700,1.3935
9697,G16,1x diff 2x bxb1,30,0.01,50,-,kan,7,9,OD700,1.46
9701,G16,1x diff 2x bxb1,30,0.01,50,-,kan,7,10,OD700,1.4809999999999999
9705,G16,1x diff 2x bxb1,30,0.01,50,-,kan,7,11,OD700,1.4620000000000002
9709,G16,1x diff 2x bxb1,30,0.01,50,-,kan,7,12,OD700,1.2995
9713,G16,1x diff 2x bxb1,30,0.01,50,-,kan,7,13,OD700,1.4304999999999999
9717,G16,1x diff 2x bxb1,30,0.01,50,-,kan,7,14,OD700,1.4825
9721,G16,1x diff 2x bxb1,30,0.01,50,-,kan,7,15,OD700,1.4535
9725,G16,1x diff 2x bxb1,30,0.01,50,-,kan,7,16,OD700,1.4755
9729,G17,1x diff 2x bxb1,10,0.01,10,+,carb,7,1,OD700,1.3445
9733,G17,1x diff 2x bxb1,10,0.01,10,+,carb,7,2,OD700,1.333
9737,G17,1x diff 2x bxb1,10,0.01,10,+,carb,7,3,OD700,1.3729999999999998
9741,G17,1x diff 2x bxb1,10,0.01,10,+,carb,7,4,OD700,1.3625
9745,G17,1x diff 2x bxb1,10,0.01,10,+,carb,7,5,OD700,1.353
9749,G17,1x diff 2x bxb1,10,0.01,10,+,carb,7,6,OD700,1.369
9753,G17,1x diff 2x bxb1,10,0.01,10,+,carb,7,7,OD700,1.366
9757,G17,1x diff 2x bxb1,10,0.01,10,+,carb,7,8,OD700,1.357
9761,G17,1x diff 2x bxb1,10,0.01,10,+,carb,7,9,OD700,1.428
9765,G17,1x diff 2x bxb1,10,0.01,10,+,carb,7,10,OD700,1.4595
9769,G17,1x diff 2x bxb1,10,0.01,10,+,carb,7,11,OD700,1.424
9773,G17,1x diff 2x bxb1,10,0.01,10,+,carb,7,12,OD700,1.4304999999999999
9777,G17,1x diff 2x bxb1,10,0.01,10,+,carb,7,13,OD700,1.4144999999999999
9781,G17,1x diff 2x bxb1,10,0.01,10,+,carb,7,14,OD700,1.4395
9785,G17,1x diff 2x bxb1,10,0.01,10,+,carb,7,15,OD700,1.423
9789,G17,1x diff 2x bxb1,10,0.01,10,+,carb,7,16,OD700,1.423
9793,G18,1x diff 2x bxb1,10,0.01,10,+,kan,7,1,OD700,1.3575
9797,G18,1x diff 2x bxb1,10,0.01,10,+,kan,7,2,OD700,1.3245
9801,G18,1x diff 2x bxb1,10,0.01,10,+,kan,7,3,OD700,1.242
9805,G18,1x diff 2x bxb1,10,0.01,10,+,kan,7,4,OD700,1.3055
9809,G18,1x diff 2x bxb1,10,0.01,10,+,kan,7,5,OD700,1.3495
9813,G18,1x diff 2x bxb1,10,0.01,10,+,kan,7,6,OD700,1.327
9817,G18,1x diff 2x bxb1,10,0.01,10,+,kan,7,7,OD700,1.3105
9821,G18,1x diff 2x bxb1,10,0.01,10,+,kan,7,8,OD700,1.356
9825,G18,1x diff 2x bxb1,10,0.01,10,+,kan,7,9,OD700,1.4104999999999999
9829,G18,1x diff 2x bxb1,10,0.01,10,+,kan,7,10,OD700,1.4245
9833,G18,1x diff 2x bxb1,10,0.01,10,+,kan,7,11,OD700,1.423
9837,G18,1x diff 2x bxb1,10,0.01,10,+,kan,7,12,OD700,1.173
9841,G18,1x diff 2x bxb1,10,0.01,10,+,kan,7,13,OD700,1.339
9845,G18,1x diff 2x bxb1,10,0.01,10,+,kan,7,14,OD700,1.3795
9849,G18,1x diff 2x bxb1,10,0.01,10,+,kan,7,15,OD700,1.387
9853,G18,1x diff 2x bxb1,10,0.01,10,+,kan,7,16,OD700,1.4180000000000001
9857,G19,1x diff 2x bxb1,10,0.01,50,+,carb,7,1,OD700,1.3415
9861,G19,1x diff 2x bxb1,10,0.01,50,+,carb,7,2,OD700,1.3255
9865,G19,1x diff 2x bxb1,10,0.01,50,+,carb,7,3,OD700,1.3715000000000002
9869,G19,1x diff 2x bxb1,10,0.01,50,+,carb,7,4,OD700,1.379
9873,G19,1x diff 2x bxb1,10,0.01,50,+,carb,7,5,OD700,1.3475000000000001
9877,G19,1x diff 2x bxb1,10,0.01,50,+,carb,7,6,OD700,1.3705
9881,G19,1x diff 2x bxb1,10,0.01,50,+,carb,7,7,OD700,1.3679999999999999
9885,G19,1x diff 2x bxb1,10,0.01,50,+,carb,7,8,OD700,1.3639999999999999
9889,G19,1x diff 2x bxb1,10,0.01,50,+,carb,7,9,OD700,1.4194999999999998
9893,G19,1x diff 2x bxb1,10,0.01,50,+,carb,7,10,OD700,1.4514999999999998
9897,G19,1x diff 2x bxb1,10,0.01,50,+,carb,7,11,OD700,1.428
9901,G19,1x diff 2x bxb1,10,0.01,50,+,carb,7,12,OD700,1.428
9905,G19,1x diff 2x bxb1,10,0.01,50,+,carb,7,13,OD700,1.4220000000000002
9909,G19,1x diff 2x bxb1,10,0.01,50,+,carb,7,14,OD700,1.4605000000000001
9913,G19,1x diff 2x bxb1,10,0.01,50,+,carb,7,15,OD700,1.428
9917,G19,1x diff 2x bxb1,10,0.01,50,+,carb,7,16,OD700,1.437
9921,G2,1x diff 2x bxb1,10,0.01,10,-,kan,7,1,OD700,1.37
9925,G2,1x diff 2x bxb1,10,0.01,10,-,kan,7,2,OD700,1.3395000000000001
9929,G2,1x diff 2x bxb1,10,0.01,10,-,kan,7,3,OD700,1.283
9933,G2,1x diff 2x bxb1,10,0.01,10,-,kan,7,4,OD700,1.3355000000000001
9937,G2,1x diff 2x bxb1,10,0.01,10,-,kan,7,5,OD700,1.3685
9941,G2,1x diff 2x bxb1,10,0.01,10,-,kan,7,6,OD700,1.3435000000000001
9945,G2,1x diff 2x bxb1,10,0.01,10,-,kan,7,7,OD700,1.3615
9949,G2,1x diff 2x bxb1,10,0.01,10,-,kan,7,8,OD700,1.3650000000000002
9953,G2,1x diff 2x bxb1,10,0.01,10,-,kan,7,9,OD700,1.4505000000000001
9957,G2,1x diff 2x bxb1,10,0.01,10,-,kan,7,10,OD700,1.4425
9961,G2,1x diff 2x bxb1,10,0.01,10,-,kan,7,11,OD700,1.4325
9965,G2,1x diff 2x bxb1,10,0.01,10,-,kan,7,12,OD700,1.2475
9969,G2,1x diff 2x bxb1,10,0.01,10,-,kan,7,13,OD700,1.4434999999999998
9973,G2,1x diff 2x bxb1,10,0.01,10,-,kan,7,14,OD700,1.416
9977,G2,1x diff 2x bxb1,10,0.01,10,-,kan,7,15,OD700,1.4220000000000002
9981,G2,1x diff 2x bxb1,10,0.01,10,-,kan,7,16,OD700,1.4555
9985,G20,1x diff 2x bxb1,10,0.01,50,+,kan,7,1,OD700,1.3755
9989,G20,1x diff 2x bxb1,10,0.01,50,+,kan,7,2,OD700,1.332
9993,G20,1x diff 2x bxb1,10,0.01,50,+,kan,7,3,OD700,1.1075
9997,G20,1x diff 2x bxb1,10,0.01,50,+,kan,7,4,OD700,1.3155000000000001
10001,G20,1x diff 2x bxb1,10,0.01,50,+,kan,7,5,OD700,1.3359999999999999
10005,G20,1x diff 2x bxb1,10,0.01,50,+,kan,7,6,OD700,1.3455
10009,G20,1x diff 2x bxb1,10,0.01,50,+,kan,7,7,OD700,1.339
10013,G20,1x diff 2x bxb1,10,0.01,50,+,kan,7,8,OD700,1.3675000000000002
10017,G20,1x diff 2x bxb1,10,0.01,50,+,kan,7,9,OD700,1.4125
10021,G20,1x diff 2x bxb1,10,0.01,50,+,kan,7,10,OD700,1.448
10025,G20,1x diff 2x bxb1,10,0.01,50,+,kan,7,11,OD700,1.4295
10029,G20,1x diff 2x bxb1,10,0.01,50,+,kan,7,12,OD700,1.1975
10033,G20,1x diff 2x bxb1,10,0.01,50,+,kan,7,13,OD700,1.322
10037,G20,1x diff 2x bxb1,10,0.01,50,+,kan,7,14,OD700,1.4015
10041,G20,1x diff 2x bxb1,10,0.01,50,+,kan,7,15,OD700,1.3820000000000001
10045,G20,1x diff 2x bxb1,10,0.01,50,+,kan,7,16,OD700,1.4394999999999998
10049,G21,1x diff 2x bxb1,15,0.01,10,+,carb,7,1,OD700,1.3245
10053,G21,1x diff 2x bxb1,15,0.01,10,+,carb,7,2,OD700,1.299
10057,G21,1x diff 2x bxb1,15,0.01,10,+,carb,7,3,OD700,1.355
10061,G21,1x diff 2x bxb1,15,0.01,10,+,carb,7,4,OD700,1.3305
10065,G21,1x diff 2x bxb1,15,0.01,10,+,carb,7,5,OD700,1.3290000000000002
10069,G21,1x diff 2x bxb1,15,0.01,10,+,carb,7,6,OD700,1.3345
10073,G21,1x diff 2x bxb1,15,0.01,10,+,carb,7,7,OD700,1.336
10077,G21,1x diff 2x bxb1,15,0.01,10,+,carb,7,8,OD700,1.345
10081,G21,1x diff 2x bxb1,15,0.01,10,+,carb,7,9,OD700,1.398
10085,G21,1x diff 2x bxb1,15,0.01,10,+,carb,7,10,OD700,1.4234999999999998
10089,G21,1x diff 2x bxb1,15,0.01,10,+,carb,7,11,OD700,1.4024999999999999
10093,G21,1x diff 2x bxb1,15,0.01,10,+,carb,7,12,OD700,1.4
10097,G21,1x diff 2x bxb1,15,0.01,10,+,carb,7,13,OD700,1.351
10101,G21,1x diff 2x bxb1,15,0.01,10,+,carb,7,14,OD700,1.4264999999999999
10105,G21,1x diff 2x bxb1,15,0.01,10,+,carb,7,15,OD700,1.417
10109,G21,1x diff 2x bxb1,15,0.01,10,+,carb,7,16,OD700,1.4305
10113,G22,1x diff 2x bxb1,15,0.01,10,+,kan,7,1,OD700,1.3435
10117,G22,1x diff 2x bxb1,15,0.01,10,+,kan,7,2,OD700,1.306
10121,G22,1x diff 2x bxb1,15,0.01,10,+,kan,7,3,OD700,1.1035
10125,G22,1x diff 2x bxb1,15,0.01,10,+,kan,7,4,OD700,1.268
10129,G22,1x diff 2x bxb1,15,0.01,10,+,kan,7,5,OD700,1.2865000000000002
10133,G22,1x diff 2x bxb1,15,0.01,10,+,kan,7,6,OD700,1.2825
10137,G22,1x diff 2x bxb1,15,0.01,10,+,kan,7,7,OD700,1.2745
